ID;"Product name";"Product price";"Product retailer price";PZN;"Product description";"Product short-name";"Product category";"Product stock level";"Product discounted price";"Discount in %";"Discount absolute";"Adwords keywords";"Link to Product image";"Link to Product";Tags;"Active/Not Active"
AT-P3526168-20ST;"Riopan Magengel";"9.96 EUR";"14.95 EUR";3526168;"Lang anhaltende Hilfe bei Sodbrennen";Riopan;"Magen & Darm > Verdauung";2;"9.96 EUR";50%;"4.99 EUR";Riopan;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3526168-20ST-16480691.jpg;https://www.vamida.de/riopan-magengel.html;onSale;Active
AT-P0051339-45G;"Scottopect Gelee ";"4.64 EUR";"8.90 EUR";51339;"Natürliche Unterstützung bei Husten, Schnupfen und Heiserkei";Scottopect;"Erkältung & Abwehr > Erkältung";0;"4.64 EUR";92%;"4.26 EUR";Scottopect;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0051339-45G-16480779.jpg;https://www.vamida.de/scottopect-gelee.html;onSale;Active
AT-P0070420-200G;"Scottopect Hustensaft";"8.34 EUR";"12.20 EUR";70420;"Natürliche Hilfe bei Hustenreiz und zähem Schleim";Scottopect;"Erkältung & Abwehr > Erkältung";0;"8.34 EUR";46%;"3.86 EUR";Scottopect;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0070420-200G-16480783.jpg;https://www.vamida.de/scottopect-hustensaft.html;onSale;Active
AT-P3573417-60ST;"Femibion Schwangerschaft 2 - 60ST";"29.20 EUR";"34.99 EUR";3573417;"Wertvolle Nährstoffe und Omega-3 Fettsäuren";Femibion;"Für Sie & Ihn > Schwangerschaft & Baby > Femibion > Frauengesundheit > Schwangerschaft";15;"29.20 EUR";20%;"5.79 EUR";Femibion;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/f/e/femibion_schwangerschaft_2_package_size_large_2.jpg;https://www.vamida.de/femibion-schwangerschaft-2-60st.html;onSale;Active
AT-P3573400-60ST;"Femibion Schwangerschaft 1 - 60ST";"30.28 EUR";"34.99 EUR";3573400;"Wertvolle Mikronährstoffe";Femibion;"Für Sie & Ihn > Schwangerschaft & Baby > Femibion > Frauengesundheit > Schwangerschaft";11;"30.28 EUR";16%;"4.71 EUR";Femibion;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/f/e/femibion_schwangerschaft_1_3573392.jpg;https://www.vamida.de/femibion-schwangerschaft-1-60st.html;onSale;Active
AT-P0067352-100ST;"Zymafluor  1mg";"3.88 EUR";"3.75 EUR";67352;"Stärkt den Zahnschmelz und schützt gegen Karies";"Zymafluor 1mg";"Zahngesundheit & Mundhygiene > Babys und Kinder > Mundhygiene > Summer Sale 2016";0;"3.88 EUR";0%;"0.00 EUR";"Zymafluor 1mg";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0067352-100ST-18108941.jpg;https://www.vamida.de/zymafluor-1mg.html;onSale;Active
AT-P0063650-300ST;"Zymafluor  0,25mg";"2.96 EUR";"3.65 EUR";63650;"Stärkt den Zahnschmelz und schützt gegen Karies";"Zymafluor 0,25mg";"Zahngesundheit & Mundhygiene > Babys und Kinder > Mundhygiene";0;"2.96 EUR";23%;"0.69 EUR";"Zymafluor 0,25mg";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0063650-300ST-18108945.jpg;https://www.vamida.de/zymafluor-0-25mg.html;onSale;Active
AT-P1287794-100G;"Tannosynt Lotion";"5.07 EUR";"5.90 EUR";1287794;"Unterstützt die Heilung entzündlicher Hauterkrankungen";Tannosynt;"Haut, Haare & Nägel > Kosmetik & Pflegeprodukte > Kosmetik > Körperpflege > Haut Haare & Nägel";0;"5.07 EUR";16%;"0.83 EUR";Tannosynt;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1287794-100G-17100904.jpg;https://www.vamida.de/tannosynt-lotion.html;onSale;Active
AT-P3524212-10ML;"Nasic Nasenspray für Kinder 5mg / 500mg";"5.71 EUR";"9.60 EUR";3524212;"Mit Sprühkopf und an Kinder angepasster Wirkstoffmenge";"Nasic für Kinder";"Erkältung & Abwehr > Kinder & Jugendliche > Erkältung > Babys und Kinder";4;"5.71 EUR";68%;"3.89 EUR";"Nasic für Kinder";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/n/a/nasic-kinder-72dpi.jpg;https://www.vamida.de/nasic-nasenspray-fur-kinder-5mg-500mg-10ml.html;onSale;Active
AT-P3518714-10ML;"Nasic Nasenspray 10mg / 500mg";"5.71 EUR";"9.60 EUR";3518714;"Fördert die Heilung der strapazierten Schleimhaut";Nasic;"Erkältung & Abwehr > Erkältung";18;"5.71 EUR";68%;"3.89 EUR";Nasic;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/n/a/nasic-72dpi.jpg;https://www.vamida.de/nasic-nasenspray-10mg-500mg.html;onSale;Active
AT-P3273626-12ST;"Hansaplast Pflaster mit Wundcreme - AUFGELASSEN ";"4.24 EUR";"5.30 EUR";3273626;"Hansaplast mit Wundcreme beschleunigt Wundheilung";Hansaplast;"Schmerzen & Verletzungen > Reiseapotheke > Hansaplast > Wundversorgung";0;"4.24 EUR";25%;"1.06 EUR";Hansaplast;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3273626-12ST-18207435.jpg;https://www.vamida.de/hansaplast-pflaster-mit-wundcreme.html;onSale;"Not Active"
AT-P2986034-32ML;"Hansaplast Sprühpflaster";"7.84 EUR";"9.90 EUR";2986034;"Anwendung auch an schwer zugänglichen Körperstellen";Hansaplast;"Schmerzen & Verletzungen > Reiseapotheke > Hansaplast > Kinder & Jugendliche > Wundversorgung > Babys und Kinder";0;"7.84 EUR";26%;"2.06 EUR";Hansaplast;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2986034-32ML-18207557.jpg;https://www.vamida.de/hansaplast-spruhpflaster.html;onSale;Active
AT-P2843116-20ST;"Hansaplast MED Aqua Protect - AUFGELASSEN";"4.46 EUR";"5.25 EUR";2843116;;"Hansaplast MED Aqua Protect - AUFGELASSEN";"Schmerzen & Verletzungen > Reiseapotheke > Hansaplast";0;"4.46 EUR";18%;"0.79 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2843116-20ST-18106981.jpg;https://www.vamida.de/hansaplast-med-aqua-protect.html;onSale;"Not Active"
AT-P5013622-1ST;"Hansaplast classic 1m x 8cm";"3.44 EUR";"4.55 EUR";5013622;"Hansaplast classic - das Original unter den Pflastern";"Hansaplast Classic";"Schmerzen & Verletzungen > Hansaplast > Wundversorgung";12;"3.44 EUR";32%;"1.11 EUR";"Hansaplast Classic";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P5013622-1ST-18207386.jpg;https://www.vamida.de/hansaplast-classic-1m-x-8cm.html;onSale;Active
AT-P1329937-100G;"Wick VapoRub 100G";"9.73 EUR";"12.90 EUR";1329937;"Der Klassiker unter den Erkältungssalben!";WICK;"Erkältung & Abwehr > Wick > Erkältung";0;"9.73 EUR";33%;"3.17 EUR";WICK;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1329937-100G-17838438.jpg;https://www.vamida.de/wick-vaporub-100g.html;onSale;Active
AT-P1329920-50G;"Wick VapoRub 50G";"5.72 EUR";"7.70 EUR";1329920;"Der Klassiker unter den Erkältungssalben!";WICK;"Erkältung & Abwehr > Wick > Erkältung";0;"5.72 EUR";35%;"1.98 EUR";WICK;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/w/i/wick-vaporub-50g-1329920-fertig-1.png;https://www.vamida.de/wick-vaporub-50g.html;onSale;Active
AT-P3514975-15ML;"Wick Sinex-Aloe Nasenspray";"5.13 EUR";"7.80 EUR";3514975;"Lässt die Schleimhäute abschwellen";WICK;"Erkältung & Abwehr > Wick > Erkältung";15;"5.13 EUR";52%;"2.67 EUR";WICK;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/w/i/wick-sinex-aloe-nasenspray-3514975.jpg;https://www.vamida.de/wick-sinexaloe-nasenspray.html;onSale;Active
AT-P2945383-15ML;"Wick Erste Abwehr Nasenspray - derzeit nicht lieferbar ";"8.10 EUR";"9.95 EUR";2945383;"Effektive Hilfe ab dem ersten Erkältungsanzeichen!";WICK;"Erkältung & Abwehr > Wick > Erkältung";0;"8.10 EUR";23%;"1.85 EUR";WICK;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2945383-15ML-17837656.jpg;https://www.vamida.de/wick-erste-abwehr-nasenspray-15ml.html;onSale;Active
AT-P2475606-10ML;"Otrivin Nasenspray 0,05% ohne Konservierungsstoffe";"5.83 EUR";"8.60 EUR";2475606;"Die schnelle und effektive Hilfe bei Schnupfen";"Otrivin 0,05%";"Allergie & Heuschnupfen > Erkältung & Abwehr > Otrivin > Erkältung";2;"5.83 EUR";48%;"2.77 EUR";"Otrivin 0,05%";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2475606-10ML-18108490.jpg;https://www.vamida.de/otrivin-nasenspray-0-05-ohne-konservierungsstoffe.html;onSale;Active
AT-P0727676-100ML;"Mucosolvan Saft für Kinder 15mg / 5ml";"6.37 EUR";"8.95 EUR";727676;"Lindert Hustenbeschwerden und lässt Kinder wieder aufatmen!";Mucosolvan;"Erkältung & Abwehr > Mucosolvan > Kinder & Jugendliche > Erkältung > Babys und Kinder";2;"6.37 EUR";41%;"2.58 EUR";Mucosolvan;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0727676-100ML-17531923.jpg;https://www.vamida.de/mucosolvan-saft-fur-kinder-15mg-5ml.html;onSale;Active
AT-P3517985-100ML;"Mucosolvan Saft 30mg / 5ml";"6.70 EUR";"8.95 EUR";3517985;"Löst den Schleim und lindert den Hustenreiz";Mucosolvan;"Erkältung & Abwehr > Mucosolvan > Erkältung";2;"6.70 EUR";34%;"2.25 EUR";Mucosolvan;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3517985-100ML-18264176.jpg;https://www.vamida.de/mucosolvan-saft-30mg-5ml.html;onSale;Active
AT-P0990735-20ST;"Mucosolvan Retardkapseln 75mg";"8.06 EUR";"13.95 EUR";990735;"Erleichtert das Abhusten und macht die Bronchien wieder frei";"Mucosolvan Retard";"Erkältung & Abwehr > Mucosolvan > Erkältung";8;"8.06 EUR";73%;"5.89 EUR";"Mucosolvan Retard";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0990735-20ST-17636773.jpg;https://www.vamida.de/mucosolvan-retardkapseln-75mg.html;onSale;Active
AT-P3517991-20ST;"Mucosolvan 15mg Lutschpastillen - zurzeit nicht lieferbar ";"6.16 EUR";"7.95 EUR";3517991;"Leichter abhusten - schneller gesund!";Mucosolvan;"Erkältung & Abwehr > Mucosolvan > Erkältung";0;"6.16 EUR";29%;"1.79 EUR";Mucosolvan;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3517991-20ST-17636772.jpg;https://www.vamida.de/mucosolvan-15mg-lutschpastillen.html;onSale;Active
AT-P2432229-1ST;"Wick Inhalierstift";"2.87 EUR";"4.40 EUR";2432229;"Die rasche Hilfe bei einer verstopften Nase.";WICK;"Erkältung & Abwehr > Wick > Erkältung";0;"2.87 EUR";53%;"1.53 EUR";WICK;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2432229-1ST-17940397.jpg;https://www.vamida.de/wick-inhalierstift.html;onSale;Active
AT-P4014298-50ML;"Wartner Vereisung gegen Warzen";"19.82 EUR";"22.90 EUR";4014298;"Wartner Spray gegen Warzen entfernt Ihre Warze";Wartner;"Haut, Haare & Nägel > Wartner > Haut Haare & Nägel";0;"19.82 EUR";16%;"3.08 EUR";Wartner;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/w/a/wartner_vereisung_pack-sm.jpg;https://www.vamida.de/wartner-warzen-spray-50ml.html;onSale;Active
AT-P3116051-100ML;"Sterillium classic pure Hände-Desinfektion flüssig 100ML";"3.99 EUR";"5.82 EUR";3116051;"Beliebteste und verträglichste Hände-Desinfektionsmitteln";"Sterillium classic";"Haut, Haare & Nägel > Kosmetik & Pflegeprodukte > Reiseapotheke > Hartmann > Kosmetik > Körperpflege > Haut Haare & Nägel > Wundversorgung";1;"3.99 EUR";46%;"1.83 EUR";"Sterillium classic";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3116051-100ML-17724049.jpg;https://www.vamida.de/sterillium-hande-desinfektion-fluessig-100ml.html;onSale;Active
AT-P1255966-5G;"Lomaherpan Fieberblasencreme";"6.91 EUR";"8.95 EUR";1255966;"Die natürliche Behandlung von Fieberblasen im Gesicht";Lomaherpan;"Zahngesundheit & Mundhygiene > Haut Haare & Nägel";3;"6.91 EUR";30%;"2.04 EUR";Lomaherpan;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1255966-5G-16478944.jpg;https://www.vamida.de/lomaherpan-fieberblasencreme-5g.html;onSale;Active
AT-P3071555-4ML;"Soventol Stift";"4.62 EUR";"6.10 EUR";3071555;"Die praktische und schnelle Hilfe bei Insektenstichen";Soventol;"Allergie & Heuschnupfen > Insekten- und Zeckenschutz > Haut Haare & Nägel > Insektenschutzmittel > Wundversorgung";3;"4.62 EUR";32%;"1.48 EUR";Soventol;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3071555-4ML-18264524.jpg;https://www.vamida.de/soventol-stift.html;onSale;Active
AT-P0053060-50G;"Soventol Gel 50G";"8.09 EUR";"9.95 EUR";53060;"Soventol Gel - der Klassiker bei Insektenstichen und Juckrei";Soventol;"Allergie & Heuschnupfen > Körperpflege";0;"8.09 EUR";23%;"1.86 EUR";Soventol;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0053060-50G-17422948.jpg;https://www.vamida.de/soventol-gel-50g.html;onSale;Active
AT-P0053054-20G;"Soventol Gel 20G";"3.76 EUR";"4.90 EUR";53054;"Soventol Gel - der Klassiker bei Insektenstichen und Juckrei";Soventol;"Allergie & Heuschnupfen > Körperpflege";1;"3.76 EUR";30%;"1.14 EUR";Soventol;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0053054-20G-17423269.jpg;https://www.vamida.de/soventol-gel-20g.html;onSale;Active
AT-P0511137-100ML;"Traumeel Tropfen 100ML";"21.84 EUR";"28.75 EUR";511137;"Traumeel - homöopathische Behandlung bei Verletzungen";Traumeel;"Rücken, Gelenke & Muskeln > Naturheilmittel > Homöopathie > Traumeel > Dr. Peithner > homöopathische Mittel > Wundversorgung > Summer Sale 2016";0;"21.84 EUR";32%;"6.91 EUR";Traumeel;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0511137-100ML-17532547.jpg;https://www.vamida.de/traumeel-tropfen-100ml.html;onSale;Active
AT-P1339284-100ST;"Remifemin Tabletten 100ST";"11.89 EUR";"19.90 EUR";1339284;"Naturheilmittel gegen leichte Beschwerden in den Wechseljahre";Remifemin;"Für Sie & Ihn > Die Frau in den Wechseljahren > Remifemin > Frauengesundheit";0;"11.89 EUR";67%;"8.01 EUR";Remifemin;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1339284-100ST-18264360.jpg;https://www.vamida.de/remifemin-tabletten-100st.html;onSale;Active
AT-P2421065-100ST;"Remifemin plus Dragees 100ST";"19.46 EUR";"28.90 EUR";2421065;"Gegen Beschwerden in den Wechseljahren von Anfang an";"Remifemin plus";"Für Sie & Ihn > Die Frau in den Wechseljahren > Remifemin > Frauengesundheit";16;"19.46 EUR";49%;"9.44 EUR";"Remifemin plus";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2421065-100ST-16480632.jpg;https://www.vamida.de/remifemin-plus-dragees-100st.html;onSale;Active
AT-P1290135-50G;"Dermodrin Salbe 50G";"5.72 EUR";"6.20 EUR";1290135;"Zur Linderung allergischer Hautreaktionen";Dermodrin;"Allergie & Heuschnupfen > Körperpflege > Haut Haare & Nägel";4;"5.72 EUR";8%;"0.48 EUR";Dermodrin;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1290135-50G-18106332.jpg;https://www.vamida.de/dermodrin-salbe-50g.html;onSale;Active
AT-P1256954-100G;"Vitawund Salbe 100G";"11.67 EUR";"16.70 EUR";1256954;"Erste Hilfe bei oberflächlichen Hautwunden";Vitawund;"Haut, Haare & Nägel > Schmerzen & Verletzungen > Black Friday Sale 2013 bei Vamida > Vitawund > Haut Haare & Nägel > Wundversorgung";29;"11.67 EUR";43%;"5.03 EUR";Vitawund;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1256954-100G-17721934.jpg;https://www.vamida.de/vitawund-salbe-100g.html;onSale;Active
AT-P3818468-15G;"Vitawund Puder";"4.50 EUR";"6.70 EUR";3818468;"Schutz und Pflege bei nässender Haut";Vitawund;"Haut, Haare & Nägel > Vitawund > Haut Haare & Nägel > Wundversorgung";3;"4.50 EUR";49%;"2.20 EUR";Vitawund;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3818468-15G-18108910.jpg;https://www.vamida.de/vitawund-puder.html;onSale;Active
AT-P1347585-10ML;"Otrivin Nasenspray 0,1% ohne Konservierungsstoffe";"6.05 EUR";"9.40 EUR";1347585;"Die schnelle Hilfe bei verstopfter Nase!";"Otrivin 0,1%";"Allergie & Heuschnupfen > Erkältung & Abwehr > Otrivin > Erkältung";9;"6.05 EUR";55%;"3.35 EUR";"Otrivin 0,1%";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1347585-10ML-17723643.jpg;https://www.vamida.de/otrivin-nasenspray-0-1-ohne-konservierungsstoffe.html;onSale;Active
AT-P0489372-10G;"Otrivin Nasengel 0,1% ";"4.97 EUR";"7.50 EUR";489372;"Schnelle und zuverlässige Hilfe bei verstopfter Schnupfnase!";Otrivin;"Erkältung & Abwehr > Otrivin > Erkältung";0;"4.97 EUR";51%;"2.53 EUR";Otrivin;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0489372-10G-18108420.jpg;https://www.vamida.de/otrivin-nasengel-0-1.html;onSale;Active
AT-P1312144-15ML;"Otrivin Nasenspray 0,1% mit Menthol";"5.99 EUR";"9.40 EUR";1312144;"Macht die Nase wieder frei";"Otrivin 0,1%";"Allergie & Heuschnupfen > Erkältung & Abwehr > Otrivin > Erkältung";53;"5.99 EUR";57%;"3.41 EUR";"Otrivin 0,1%";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1312144-15ML-18209594.jpg;https://www.vamida.de/otrivin-nasenspray-0-1-mit-menthol.html;onSale;Active
AT-P5018631-235ML;"Klosterfrau Melissengeist 235ML - AUFGELASSEN ";"13.64 EUR";"16.75 EUR";5018631;;Klosterfrau;"Naturheilmittel > Klosterfrau > Hausmittel";0;"13.64 EUR";23%;"3.11 EUR";"Klosterfrau  ";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P5018631-235ML-16478699.jpg;https://www.vamida.de/klosterfrau-melissengeist-235ml-aufgelassen.html;onSale;"Not Active"
